State,County,NUM_LICENSED_BEDS,Population with public coverage,Percent of pop w/no health insurance,margin of error,PopEstimate2018,Heart Disease Mortality,adjusted_beds,inquiry1,inquiry2
CT,Litchfield,157,63781,4.2,0.5,181111,288.8,86.68716975,68.76190476,3.331519541
CT,Middlesex,714,50097,3.3,0.4,162682,277,438.8930552,83.93939394,0.631133249
CT,New Haven,1721,321579,5.2,0.3,857620,284.4,200.6716261,54.69230769,1.417240721
CT,New London,419,96107,4.3,0.4,266784,267.8,157.0558954,62.27906977,1.705125422
CT,Tolland,209,39314,3.1,0.4,150921,290.6,138.4830474,93.74193548,2.098451799
CT,Windham,144,45021,3.9,0.5,117027,328.7,123.0485273,84.28205128,2.671303813
DC,District of Columbia,4262,242603,4,0.3,NA,380.3,NA,95.075,NA
DE,Kent,404,71229,7,0.8,178550,345.7,226.2671521,49.38571429,1.527839975
DE,New Castle,2154,174647,5.3,0.3,559335,287.9,385.1001636,54.32075472,0.747597709
DE,Sussex,567,101275,7.1,0.6,229286,330.7,247.2894115,46.57746479,1.337299474
FL,Alachua,2034,69927,9.2,0.7,269956,243.5,753.4561188,26.4673913,0.323177414
FL,Baker,1163,8508,12.5,2.4,28355,363,4101.569388,29.04,0.088502709
FL,Bay,707,67805,14.2,1,185287,370.1,381.5702127,26.06338028,0.969939444
FL,Bradford,NA,10327,12.4,2.2,27732,328.5,NA,26.49193548,NA
FL,Brevard,1807,224697,10.8,0.5,596849,319.4,302.7566436,29.57407407,1.054972721
FL,Broward,6026,582981,14.6,0.3,1951260,272.5,308.8260919,18.66438356,0.882373631
FL,Calhoun,25,5967,18.3,3.6,14587,370.5,171.3854802,20.24590164,2.1617934
FL,Charlotte,715,93573,11.3,0.8,184998,235.6,386.4906648,20.84955752,0.609587815
FL,Citrus,332,80673,10.4,1,147929,400.6,224.431991,38.51923077,1.784950524
FL,Clay,503,66348,10.4,0.9,216072,280.1,232.7927728,26.93269231,1.203216048
FL,Collier,633,153160,16.5,0.8,378488,172.9,167.244404,10.47878788,1.033816354
FL,Columbia,144,28395,12.4,1.2,70503,365.8,204.2466278,29.5,1.790972042
FL,DeSoto,49,20053,18.4,2.1,37489,248.8,130.7050068,13.52173913,1.903523102
FL,Dixie,NA,8083,17.2,2.5,16700,349.5,NA,20.31976744,NA
FL,Duval,3456,307637,12,0.4,950181,320,363.7201754,26.66666667,0.879797222
FL,Escambia,1648,107812,10.2,0.6,315534,347.8,522.2891986,34.09803922,0.665914595
FL,Flagler,99,46436,12.7,1.1,112067,277.3,88.34001089,21.83464567,3.13900799
FL,Franklin,25,4785,18.3,3.5,11736,347.2,213.0197682,18.9726776,1.62989568
FL,Gadsden,949,19410,14.9,1.8,45894,307,2067.808428,20.60402685,0.148466365
FL,Gilchrist,NA,6620,18.1,3.3,18256,279.7,NA,15.45303867,NA
FL,Glades,NA,6322,19.9,3.7,13724,242.5,NA,12.18592965,NA
FL,Gulf,19,5900,11.4,2.8,16164,367,117.5451621,32.19298246,3.122204211
FL,Hamilton,NA,5420,14.3,3,14310,385.4,NA,26.95104895,NA
FL,Hardee,25,14689,12.2,2.3,27245,285.4,91.75995596,23.39344262,3.1102892
FL,Hendry,25,16671,26.2,2.2,41556,338.4,60.15978439,12.91603053,5.62502016
FL,Hernando,616,87461,12.6,0.8,190865,331.9,322.7412045,26.34126984,1.028378141
FL,Highlands,273,58656,12.7,1.1,105424,286.2,258.9543178,22.53543307,1.105214242
FL,Hillsborough,4471,441365,13,0.3,1436888,315.2,311.1585593,24.24615385,1.012988364
FL,Holmes,20,7864,18.9,2.3,19477,446.4,102.6852185,23.61904762,4.3472664
FL,Indian River,566,72942,12.1,0.9,157413,252.3,359.5636955,20.85123967,0.701683744
FL,Jackson,100,17510,11.3,1.3,48305,378.3,207.017907,33.47787611,1.82737815
FL,Jefferson,NA,5330,6.4,1.8,14288,333.3,NA,52.078125,NA
FL,Lafayette,NA,2782,17.6,5.6,8732,363.3,NA,20.64204545,NA
FL,Lake,851,140918,11.6,0.6,356495,292,238.7130254,25.17241379,1.223226087
FL,Lee,1614,306220,14.3,0.5,754610,219.9,213.8853182,15.37762238,1.028121059
FL,Leon,1208,73799,8.2,0.6,292502,274.1,412.9886291,33.42682927,0.663698661
FL,Levy,NA,20440,15.5,1.9,40770,362.8,NA,23.40645161,NA
FL,Liberty,NA,2940,18.5,5.3,8457,381.9,NA,20.64324324,NA
FL,Madison,25,7860,13.1,2.7,18529,383.3,134.9236332,29.25954198,2.84086628
FL,Manatee,895,153176,12.7,0.6,394855,254.6,226.6654848,20.04724409,1.123241151
FL,Marion,910,170470,12.3,0.7,359977,390.3,252.7939285,31.73170732,1.543945309
FL,Martin,388,65038,11.5,0.8,160912,234.4,241.1255842,20.3826087,0.972107546
FL,Miami-Dade,7971,907603,18.1,0.3,2761581,285.4,288.6390079,15.7679558,0.988778343
FL,Monroe,147,24755,17.8,1.4,75027,276.6,195.9294654,15.53932584,1.411732531
FL,Nassau,62,27175,11,1.4,85832,307.1,72.23413179,27.91818182,4.251452774
FL,Okaloosa,493,62298,12.2,0.7,207269,296.5,237.8551544,24.30327869,1.246556968
FL,Okeechobee,100,18173,18.1,1.7,41537,389.9,240.7492115,21.54143646,1.61952763
FL,Orange,3177,381927,14.5,0.4,1380645,285.2,230.10984,19.66896552,1.239408102
FL,Osceola,628,118520,15.8,1,367990,319.2,170.6568113,20.20253165,1.87042051
FL,Palm Beach,4542,527707,13.6,0.3,1485941,241.9,305.6648952,17.78676471,0.791389537
FL,Pasco,1407,208060,11.8,0.4,539630,296.9,260.7342068,25.16101695,1.138707512
FL,Pinellas,3880,367925,11.5,0.3,975280,275,397.8344681,23.91304348,0.691242268
FL,Polk,1736,274463,13.2,0.5,708009,308,245.1946232,23.33333333,1.256145
FL,Putnam,99,37026,16,1.3,74163,327.8,133.4897456,20.4875,2.455619333
FL,Santa Rosa,355,52430,10,0.9,179349,318.9,197.9380983,31.89,1.611109749
FL,Sarasota,1542,187711,11.4,0.7,426718,207.1,361.3627735,18.16666667,0.573108287
FL,Seminole,345,123953,10.4,0.5,467832,270.8,73.74442107,26.03846154,3.672142191
FL,St. Johns,335,67593,8.4,0.8,254261,225.6,131.7543784,26.85714286,1.712277063
FL,St. Lucie,873,129420,14,1,321128,267.5,271.8542139,19.10714286,0.983983276
FL,Sumter,347,75483,6.2,0.8,128754,262.4,269.5061901,42.32258065,0.973632553
FL,Suwannee,NA,19966,13.9,1.9,44191,382.8,NA,27.53956835,NA
FL,Taylor,48,8506,10.9,2.1,21623,366.3,221.9858484,33.60550459,1.650105188
FL,Union,145,3767,12.4,2.4,14940,520.3,970.5488621,41.95967742,0.536088414
FL,Volusia,1453,217308,12.5,0.5,547538,344.6,265.3697095,27.568,1.29856569
FL,Wakulla,NA,9410,9,2,32461,346.7,NA,38.52222222,NA
FL,Walton,136,23532,13.5,1.5,71375,310.8,190.5429072,23.02222222,1.631128676
FL,Washington,59,10134,12.8,1.6,24880,502.2,237.1382637,39.234375,2.117751864
GA,Appling,49,8013,15.6,2.3,18507,475.9,264.7646836,30.50641026,1.797445163
GA,Atkinson,NA,3659,24.9,2.8,8297,464,NA,18.63453815,NA
GA,Bacon,25,4187,19,3.3,11185,515.4,223.5136343,27.12631579,2.3058996
GA,Baker,NA,1406,14,4.9,3092,402.7,NA,28.76428571,NA
GA,Baldwin,365,14299,11.6,1.9,44823,512.8,814.3140798,44.20689655,0.629732449
GA,Banks,NA,6597,15.8,2.5,18988,324.3,NA,20.52531646,NA
GA,Barrow,56,23389,14.9,1.1,80809,301.9,69.29921172,20.26174497,4.356470911
GA,Bartow,119,33625,14.8,1.1,106408,399.6,111.8336967,27,3.573162756
GA,Ben Hill,75,7238,17.2,2.2,16787,455.8,446.7742896,26.5,1.020201947
GA,Berrien,63,8007,21.7,2.3,19252,426,327.2387284,19.63133641,1.301801905
GA,Bibb,1184,59028,13.4,1,153095,530.2,773.3760084,39.56716418,0.685565617
GA,Bleckley,25,4687,10.4,2.3,12838,392.9,194.7343823,37.77884615,2.01762008
GA,Brantley,NA,8657,19.1,4.1,18897,413.2,NA,21.63350785,NA
GA,Brooks,25,6623,20.8,3.4,15513,380.6,161.1551602,18.29807692,2.36169912
GA,Bryan,NA,8654,11.2,1.8,38109,362.8,NA,32.39285714,NA
GA,Bulloch,195,20909,13.4,1.4,77296,352.2,252.2769613,26.28358209,1.396084677
GA,Burke,40,9368,13.6,2.2,22423,423.5,178.3882621,31.13970588,2.374035125
GA,Butts,25,8145,10.4,2.4,24193,365.2,103.3356756,35.11538462,3.53411344
GA,Calhoun,NA,2019,19.3,4.1,6352,360.6,NA,18.68393782,NA
GA,Camden,40,14578,11.7,1.5,53677,395.4,74.51981296,33.79487179,5.30597145
GA,Candler,25,4905,21,2.8,10836,541.2,230.71244,25.77142857,2.34577728
GA,Carroll,326,37499,12.2,1.2,118121,422.6,275.9881816,34.63934426,1.531224988
GA,Catoosa,179,20218,12,1.2,67420,362.2,265.4998517,30.18333333,1.364219218
GA,Charlton,NA,4889,21.1,4.6,12968,310.6,NA,14.72037915,NA
GA,Chatham,1569,86468,14.5,0.7,289195,355.7,542.5405004,24.53103448,0.655619257
GA,Chattahoochee,250,1642,6.4,2.1,10684,438.9,2339.947585,68.578125,0.187568304
GA,Chattooga,NA,10333,15.4,1.6,24790,510,NA,33.11688312,NA
GA,Cherokee,126,53338,10.9,0.8,254149,301.1,49.57721651,27.62385321,6.073354278
GA,Clarke,597,33069,14,0.9,127330,338.8,468.8604414,24.2,0.722603082
GA,Clay,NA,1571,23.6,6,2887,421.1,NA,17.84322034,NA
GA,Clayton,538,95209,19.2,0.8,289615,360.6,185.7638589,18.78125,1.941174145
GA,Clinch,25,2859,21.2,4.1,6648,640.1,376.0529483,30.19339623,1.70215392
GA,Cobb,1346,161605,13,0.4,756865,266.1,177.8388484,20.46923077,1.496298488
GA,Coffee,88,15230,19.2,2,43093,455.2,204.2095004,23.70833333,2.229083364
GA,Colquitt,168,19034,23.6,1.8,45592,366.8,368.4856992,15.54237288,0.995425333
GA,Columbia,NA,35053,8,0.9,154291,228.9,NA,28.6125,NA
GA,Cook,33,6562,18,2.3,17162,423.4,192.2852814,23.52222222,2.201936606
GA,Coweta,254,36641,10.4,0.9,145864,341.4,174.1348105,32.82692308,1.960549984
GA,Crawford,NA,4865,13.5,2.9,12318,480.2,NA,35.57037037,NA
GA,Crisp,73,9813,16.8,2.1,22601,343,322.9945578,20.41666667,1.061937397
GA,Dade,36,5735,12.4,2.3,16226,435.9,221.8661408,35.15322581,1.964698167
GA,Dawson,NA,7842,11.2,2.2,25083,315.5,NA,28.16964286,NA
GA,Decatur,80,11165,19.1,2.3,26575,440.4,301.0348071,23.05759162,1.46295375
GA,DeKalb,2653,215211,14.8,0.5,756558,247.8,350.6671002,16.74324324,0.706653119
GA,Dodge,94,7702,11.3,2.1,20705,375,453.9966192,33.18584071,0.82599734
GA,Dooly,NA,5201,16.2,3,13706,352.2,NA,21.74074074,NA
GA,Dougherty,691,38977,17,1.2,91243,320.9,757.3183696,18.87647059,0.423731964
GA,Douglas,108,40476,13.2,1.3,145331,370.9,74.31311971,28.09848485,4.991043324
GA,Early,25,4623,15.7,1.6,10247,464,243.973846,29.55414013,1.9018432
GA,Echols,NA,1197,25.6,6.2,4000,343.5,NA,13.41796875,NA
GA,Effingham,25,14326,9.8,1.2,62190,400,40.19938897,40.81632653,9.9504
GA,Elbert,25,8904,14.6,1.8,19120,411.8,130.7531381,28.20547945,3.1494464
GA,Emanuel,72,9167,17.9,2,22612,532.1,318.4150009,29.72625698,1.671089611
GA,Evans,49,4183,16.8,2.6,10721,347.6,457.0469173,20.69047619,0.760534612
GA,Fannin,50,11138,13.4,2.3,25964,348.7,192.5743337,26.02238806,1.81072936
GA,Fayette,282,28650,7.3,1,113459,245.6,248.5479336,33.64383562,0.988139376
GA,Floyd,514,34644,13.8,1.2,97927,481.8,524.8807785,34.91304348,0.917922735
GA,Forsyth,304,37189,8.9,0.6,236612,257,128.4803814,28.87640449,2.000305395
GA,Franklin,56,9703,16.4,2.1,23023,474.1,243.2350258,28.90853659,1.949143625
GA,Fulton,4682,258649,11,0.4,1050114,275.4,445.8563546,25.03636364,0.617687731
GA,Gilmer,NA,12053,21.4,2.9,30816,369.2,NA,17.25233645,NA
GA,Glascock,NA,1118,8.3,2.2,2995,437.4,NA,52.69879518,NA
GA,Glynn,401,31636,14.1,1.2,85219,356.7,470.5523416,25.29787234,0.758045319
GA,Gordon,69,19491,16.2,1.7,57685,427,119.6151513,26.35802469,3.569781884
GA,Grady,60,10710,18.3,2.1,24748,381.1,242.4438338,20.82513661,1.571910467
GA,Greene,50,7745,15.8,2.2,17698,318.3,282.5177986,20.14556962,1.12665468
GA,Gwinnett,848,213963,17,0.5,927781,247.4,91.40088016,14.55294118,2.706757304
GA,Habersham,53,14132,17.3,1.6,45388,313,116.7709527,18.09248555,2.680461132
GA,Hall,657,59617,17.4,0.8,202148,274.2,325.0093991,15.75862069,0.843667909
GA,Hancock,NA,2981,9.5,2.8,8348,338.9,NA,35.67368421,NA
GA,Haralson,25,10545,12.3,2,29533,527.7,84.6510683,42.90243902,6.23382564
GA,Harris,NA,10466,7.8,1.3,34475,361.9,NA,46.3974359,NA
GA,Hart,NA,11188,11.4,1.7,26099,350.1,NA,30.71052632,NA
GA,Heard,NA,4613,12.6,2.8,11879,433.9,NA,34.43650794,NA
GA,Henry,215,59955,11,0.8,230220,331.8,93.38893233,30.16363636,3.552883535
GA,Houston,276,46115,11.8,1,155469,393.6,177.5273527,33.3559322,2.21712313
GA,Irwin,34,3937,15.8,3.9,9398,446.7,361.7791019,28.2721519,1.234731353
GA,Jackson,NA,20445,12,1.4,70422,355.8,NA,29.65,NA
GA,Jasper,17,5456,13.7,2.2,14040,361.5,121.0826211,26.38686131,2.985564706
GA,Jeff Davis,35,6240,19.7,3.2,15029,553.3,232.8830927,28.08629442,2.3758702
GA,Jefferson,37,6734,14.4,1.8,15430,467.9,239.7926118,32.49305556,1.951269459
GA,Jenkins,25,4087,16.7,4.1,8683,363.4,287.918922,21.76047904,1.26216088
GA,Johnson,NA,4373,14.8,3.4,9708,400.4,NA,27.05405405,NA
GA,Jones,NA,10543,11.6,1.8,28616,332.7,NA,28.68103448,NA
GA,Lamar,NA,6646,13.7,2.7,19000,383.9,NA,28.02189781,NA
GA,Lanier,25,3540,15.7,4.1,10340,347.5,241.7794971,22.13375796,1.43726
GA,Laurens,224,19134,11.2,1.1,47325,458.4,473.3227681,40.92857143,0.968472321
GA,Lee,NA,8061,10.9,1.8,29764,332.8,NA,30.53211009,NA
GA,Liberty,64,17474,12.5,1.5,61497,341,104.0701172,27.28,3.276637031
GA,Lincoln,NA,3246,12.4,2.4,7915,332.8,NA,26.83870968,NA
GA,Long,NA,6216,14.8,2.6,18998,346.2,NA,23.39189189,NA
GA,Lowndes,443,33787,15.8,1.2,116321,393.5,380.8426681,24.90506329,1.033235068
GA,Lumpkin,52,8530,11.7,2,32955,330.4,157.790927,28.23931624,2.09391
GA,Macon,49,5131,20.1,3.1,13143,446.4,372.8220345,22.20895522,1.197354122
GA,Madison,NA,10693,13.7,2.2,29650,357.7,NA,26.10948905,NA
GA,Marion,NA,3256,14.2,3.7,8351,417.1,NA,29.37323944,NA
GA,McDuffie,25,9202,13.4,2.3,21531,400.1,116.111653,29.85820896,3.44582124
GA,McIntosh,NA,5695,15.9,3.2,14340,320,NA,20.12578616,NA
GA,Meriwether,109,8742,14.3,2.3,21068,519.5,517.3723182,36.32867133,1.004112477
GA,Miller,25,2487,14.7,2.9,5686,480.4,439.6763982,32.68027211,1.09262176
GA,Mitchell,25,8789,17.7,1.9,22192,398.2,112.6532084,22.49717514,3.53474176
GA,Monroe,25,8407,11.8,2,27520,394.5,90.84302326,33.43220339,4.342656
GA,Montgomery,NA,3251,15,3.2,9193,453.8,NA,30.25333333,NA
GA,Morgan,25,6571,11.8,2.5,18853,355.9,132.6048905,30.16101695,2.68391308
GA,Murray,42,14553,16.9,2.4,39921,412.3,105.2077854,24.3964497,3.9189115
GA,Muscogee,1167,68588,12.9,0.7,194160,502.7,601.0506799,38.96899225,0.83636874
GA,Newton,101,38071,12.3,1.3,109541,354.4,92.20291945,28.81300813,3.843696079
GA,Oconee,NA,8017,6.8,1.4,39272,290.1,NA,42.66176471,NA
GA,Oglethorpe,NA,5581,12.1,1.8,15054,295.7,NA,24.43801653,NA
GA,Paulding,112,37328,10.9,1.1,164044,343.4,68.27436541,31.50458716,5.029706214
GA,Peach,25,11117,13.5,2,27297,483.9,91.58515588,35.84444444,5.28360732
GA,Pickens,52,11139,11.2,1.7,31980,380.4,162.601626,33.96428571,2.33946
GA,Pierce,NA,7635,16.5,2.5,19389,430.8,NA,26.10909091,NA
GA,Pike,NA,5175,NA,NA,18634,331.6,NA,NA,NA
GA,Polk,25,15092,15.3,1.7,42470,539.4,58.86508123,35.25490196,9.1633272
GA,Pulaski,49,4479,15.2,3.7,11069,392.6,442.6777487,25.82894737,0.886875388
GA,Putnam,NA,9543,13.8,2.4,21809,321.4,NA,23.28985507,NA
GA,Quitman,NA,1037,21.8,7.2,2279,403.8,NA,18.52293578,NA
GA,Rabun,25,7219,18.4,2.1,16867,301,148.2184147,16.35869565,2.0307868
GA,Randolph,NA,3930,16.2,3.5,6833,354.6,NA,21.88888889,NA
GA,Richmond,2906,76947,13.6,0.8,201554,436.7,1441.797235,32.11029412,0.302885863
GA,Rockdale,138,27259,13.6,1.4,90594,309.2,152.3279687,22.73529412,2.029830783
GA,Schley,NA,1875,16.7,5.3,5236,378.1,NA,22.64071856,NA
GA,Screven,25,5942,14.1,2.7,13938,376,179.3657627,26.66666667,2.0962752
GA,Seminole,65,3953,16.2,3.1,8315,442.1,781.7197835,27.29012346,0.565547923
GA,Spalding,160,27525,15.5,1.4,66100,392.3,242.0574887,25.30967742,1.620689375
GA,Stephens,96,10650,15.5,3.2,26035,420.1,368.734396,27.10322581,1.139302448
GA,Stewart,NA,1845,16.4,3.9,6199,410.7,NA,25.04268293,NA
GA,Sumter,76,12174,12.4,1.8,29733,408.2,255.6082467,32.91935484,1.596975079
GA,Talbot,NA,2710,15.8,4.5,6272,443.2,NA,28.05063291,NA
GA,Taliaferro,NA,828,13.2,3.9,1608,347.8,NA,26.34848485,NA
GA,Tattnall,25,7826,13.5,1.7,25391,460.4,98.46008428,34.1037037,4.67600656
GA,Taylor,NA,3350,19,3.2,8039,456.3,NA,24.01578947,NA
GA,Telfair,NA,5707,11.4,2.7,15876,260.6,NA,22.85964912,NA
GA,Terrell,NA,4051,18.3,4,8611,342.2,NA,18.69945355,NA
GA,Thomas,264,18206,15.8,1.9,44448,359.9,593.9524838,22.77848101,0.605940727
GA,Tift,241,14567,19.3,2,40571,429.9,594.0203594,22.2746114,0.723712568
GA,Toombs,57,11774,16.6,2.4,26887,488,211.9983635,29.39759036,2.301904561
GA,Towns,25,5599,10.9,2.4,11852,305,210.9348633,27.98165138,1.445944
GA,Treutlen,NA,2723,19.9,5.5,6809,455.6,NA,22.89447236,NA
GA,Troup,276,23488,12.7,1.1,70034,466.4,394.0942971,36.72440945,1.183473101
GA,Turner,NA,3477,15,4.5,7912,418.5,NA,27.9,NA
GA,Twiggs,NA,3564,14.1,2.9,8188,507.3,NA,35.9787234,NA
GA,Union,45,10628,12.5,2.6,24001,318.9,187.4921878,25.512,1.700870867
GA,Upson,115,11188,13.3,1.9,26215,528.3,438.680145,39.72180451,1.204294304
GA,Walker,NA,25257,13.2,1.3,69410,548.4,NA,41.54545455,NA
GA,Walton,165,27764,11.2,0.9,93503,400.8,176.4649263,35.78571429,2.271272873
GA,Ware,231,15091,15.4,2.2,35680,470.8,647.4215247,30.57142857,0.727192381
GA,Warren,NA,2458,13.6,3.2,5251,413.1,NA,30.375,NA
GA,Washington,56,8704,12,1.5,20386,373.1,274.6983224,31.09166667,1.35821725
GA,Wayne,88,10626,17.8,2.4,29808,380.9,295.222759,21.3988764,1.290212182
GA,Webster,NA,1049,11.6,5.8,2611,399.6,NA,34.44827586,NA
GA,Wheeler,NA,2631,16.7,4.8,7879,349.3,NA,20.91616766,NA
GA,White,NA,10597,12.5,2.3,29970,274.8,NA,21.984,NA
GA,Whitfield,282,33481,17.5,1.4,104062,347.4,270.9922931,19.85142857,1.281955277
GA,Wilcox,NA,2717,16.6,2.5,8812,355.4,NA,21.40963855,NA
GA,Wilkes,25,4381,15.6,2.2,9876,442.2,253.1389226,28.34615385,1.74686688
GA,Wilkinson,NA,3706,9.9,1.6,9036,555.8,NA,56.14141414,NA
GA,Worth,25,8005,17.6,2.6,20299,318.8,123.1587763,18.11363636,2.58852848
HI,Hawaii,333,89285,5.2,0.6,200983,279.7,165.685655,53.78846154,1.688136489
HI,Honolulu,2731,298807,3.6,0.2,980080,245.4,278.6507224,68.16666667,0.880672398
HI,Kalawao,NA,14,2.9,3.5,88,216.8,NA,74.75862069,NA
HI,Kauai,111,25805,4.9,0.8,72133,228.6,153.8824117,46.65306122,1.485549892
HI,Maui,247,55097,5.1,0.5,167207,222.8,147.7210882,43.68627451,1.508247757
IA,Adair,25,2793,6.3,1.9,7063,324.7,353.957242,51.53968254,0.91734244
IA,Adams,22,1404,5.5,1.8,3645,400.8,603.5665295,72.87272727,0.664052727
IA,Allamakee,25,5249,7.5,1.9,13832,354.7,180.7403123,47.29333333,1.96248416
IA,Appanoose,45,5927,6.9,1.9,12437,377.8,361.8235909,54.75362319,1.044155244
IA,Audubon,25,2368,5.4,1.6,5506,300.9,454.0501271,55.72222222,0.66270216
IA,Benton,25,8405,2.7,0.7,25642,298.3,97.49629514,110.4814815,3.05960344
IA,Black Hawk,675,45983,5.6,0.7,132408,319.5,509.7879282,57.05357143,0.6267312
IA,Boone,42,9086,3.1,0.7,26346,338.1,159.4169893,109.0645161,2.120853
IA,Bremer,50,7193,3.2,0.7,24947,316.1,200.4249008,98.78125,1.57714934
IA,Buchanan,120,6845,5.2,1.3,21199,315.1,566.064437,60.59615385,0.556650408
IA,Buena Vista,35,6819,9.7,2.1,19874,331.2,176.1094898,34.1443299,1.880648229
IA,Butler,NA,5171,3.2,0.8,14539,343.7,NA,107.40625,NA
IA,Calhoun,25,3649,3.3,0.9,9699,354.2,257.7585318,107.3333333,1.37415432
IA,Carroll,116,6597,2.5,0.8,20154,297.2,575.5681254,118.88,0.516359379
IA,Cass,33,5493,4.8,0.9,12930,365.8,255.2204176,76.20833333,1.433270909
IA,Cedar,NA,5629,2.2,0.7,18627,283.7,NA,128.9545455,NA
IA,Cerro Gordo,346,16506,5.6,1,42647,357.4,811.3114639,63.82142857,0.440521324
IA,Cherokee,83,4308,4.3,1.6,11321,307.3,733.1507817,71.46511628,0.419149795
IA,Chickasaw,18,3914,4.9,1.7,11964,389.3,150.4513541,79.44897959,2.587547333
IA,Clarke,25,3933,5.9,2.1,9423,387.9,265.3082882,65.74576271,1.46207268
IA,Clay,99,5953,3.7,1.2,16134,290.2,613.6110078,78.43243243,0.472938061
IA,Clayton,50,7105,6.2,2,17556,291,284.8029164,46.93548387,1.0217592
IA,Clinton,265,18583,4.1,0.6,46518,377.5,569.6719549,92.07317073,0.662662075
IA,Crawford,25,6204,8.1,1.6,17158,286.7,145.7046276,35.39506173,1.96767944
IA,Dallas,25,18891,3,0.5,90180,249.5,27.72233311,83.16666667,8.999964
IA,Davis,25,2818,26,5.3,9017,375.5,277.2540756,14.44230769,1.3543534
IA,Decatur,25,3488,9.4,2.4,7890,408.7,316.8567807,43.4787234,1.2898572
IA,Delaware,25,5110,2.9,1,17069,298.7,146.4643506,103,2.03940412
IA,Des Moines,213,16208,5.3,0.9,39138,345,544.2281159,65.09433962,0.633925352
IA,Dickinson,49,6573,4.2,1,17153,309.4,285.6643153,73.66666667,1.083089429
IA,Dubuque,470,30096,3.8,0.5,96854,297.8,485.2664836,78.36842105,0.61368343
IA,Emmet,25,3382,7.1,1.9,9253,309.2,270.1826435,43.54929577,1.14441104
IA,Fayette,50,8255,5.5,1.3,19660,342.2,254.3234995,62.21818182,1.3455304
IA,Floyd,25,6563,8.9,2.3,15761,324,158.6193769,36.40449438,2.0426256
IA,Franklin,25,3817,4.2,1,10124,338.9,246.9379692,80.69047619,1.37240944
IA,Fremont,25,2959,5,1.3,6993,287.3,357.5003575,57.46,0.80363556
IA,Greene,25,3487,3.6,0.9,8981,379.9,278.3654381,105.5277778,1.36475276
IA,Grundy,80,3870,2.3,0.7,12304,340.8,650.1950585,148.173913,0.5241504
IA,Guthrie,25,3948,3.9,0.9,10720,276.1,233.2089552,70.79487179,1.1839168
IA,Hamilton,25,5328,4.2,1,14952,290.6,167.2017121,69.19047619,1.73802048
IA,Hancock,25,3628,3.3,0.9,10712,340.8,233.3831217,103.2727273,1.46025984
IA,Hardin,35,5651,3.9,0.8,16868,330.9,207.4934788,84.84615385,1.594748914
IA,Harrison,25,4926,5.1,1.2,14134,309.5,176.8784491,60.68627451,1.7497892
IA,Henry,74,7298,4.1,1,20067,348.4,368.7646385,84.97560976,0.944776054
IA,Howard,19,3277,4.1,1.1,9187,441.3,206.8139763,107.6341463,2.133801632
IA,Humboldt,49,3698,4.1,1,9547,385.6,513.2502357,94.04878049,0.751290449
IA,Ida,25,2488,3.5,0.9,6841,322.3,365.4436486,92.08571429,0.88194172
IA,Iowa,25,5142,5.6,1.3,16141,290.2,154.8850753,51.82142857,1.87364728
IA,Jackson,25,7477,4.5,0.9,19432,338.8,128.653767,75.28888889,2.63342464
IA,Jasper,68,13971,3.6,0.7,37147,292.4,183.0565052,81.22222222,1.597321
IA,Jefferson,25,7483,4.6,1.2,18381,360.5,136.0100103,78.36956522,2.6505402
IA,Johnson,1476,32753,5.5,0.7,151260,288.8,975.8032527,52.50909091,0.295961301
IA,Jones,22,7495,3.8,0.9,20744,293.7,106.0547628,77.28947368,2.769324
IA,Keokuk,25,4247,3.8,0.9,10225,344.5,244.4987775,90.65789474,1.409005
IA,Kossuth,25,5811,5.3,1.2,14908,346.7,167.6951972,65.41509434,2.06744144
IA,Lee,121,14438,4.6,0.9,34055,360,355.3075907,78.26086957,1.013206612
IA,Linn,994,70317,3.8,0.5,225909,287.9,440.0001771,75.76315789,0.654317919
IA,Louisa,NA,4097,4.7,1.3,11169,310.8,NA,66.12765957,NA
IA,Lucas,25,3881,4.2,1.7,8645,382.2,289.1844997,91,1.3216476
IA,Lyon,25,3426,4.5,1.3,11811,285.4,211.66709,63.42222222,1.34834376
IA,Madison,25,4347,3.4,1,16249,299.8,153.8556219,88.17647059,1.94858008
IA,Mahaska,33,8367,4.2,0.9,22000,372.2,150,88.61904762,2.481333333
IA,Marion,50,10861,3.5,1.1,33407,362.2,149.669231,103.4857143,2.42000308
IA,Marshall,125,14755,6.5,1.1,39981,392.8,312.648508,60.43076923,1.256362944
IA,Mills,NA,5152,4.6,1.1,15063,253,NA,55,NA
IA,Mitchell,25,3841,7.6,1.7,10569,397.5,236.5408269,52.30263158,1.680471
IA,Monona,25,3610,5.9,1.7,8679,454.7,288.0516189,77.06779661,1.57853652
IA,Monroe,25,2670,7.5,3.3,7790,384.2,320.9242619,51.22666667,1.1971672
IA,Montgomery,25,4636,3.7,1.2,10003,375.1,249.9250225,101.3783784,1.50085012
IA,Muscatine,48,14308,3.8,0.8,42929,311.6,111.8125277,82,2.786807583
IA,O'Brien,39,5341,4.6,1.5,13840,339.7,281.7919075,73.84782609,1.205499487
